index,Num_el,Li,Be,B,C,N,Na,Mg,Al,Si,P,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,La,Ce,Pr,Nd,Sm,Gd,Tb,Dy,Ho,Er,Tm,Yb,Hf,Ta,W,Re,Ir,VEC,Pauling_EN,Melting_point_K,DFT_LDA_Etot,outer_shell_electrons,no_of_valence_electrons,Atomic_radius_calculated,Atomic_weight,Pauling_EN_div,entropy,Atomic_radius_calculated_dif,Enthalpy,Geo,E_per_el,Phase
Cr9Fe13.1Co15.6Ni19.2Cu43.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.131,0.156,0.192,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.653,1.86803,1620.3340000000003,-1469.237252855,1.479,9.653,1.50191,59.846527,0.0698957731196958,12.07535606105496,4.174557812862754,6.696988,6929.134407945601,-293.847450571,FCC
Cr9.3Mn8.4Fe10Co32.9Ni39.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.084,0.1,0.3289999999999999,0.3939999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.846999999999998,1.83864,1768.184,-1366.7364884559995,1.907,8.846999999999998,1.53276,57.54911899999999,0.1119944212896338,11.57252795359609,3.486001418005381,-3.548824,9522.985424900306,-273.3472976912,FCC
Al27.6Cr13.9Fe26.3Ni21.6Cu10.7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757242757242757,0.0,0.0,0.0,0.0,0.0,0.0,0.1388611388611388,0.0,0.2627372627372627,0.0,0.2157842157842157,0.1068931068931068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095904095904095,1.7704795204795205,1545.5945554445552,-1042.518665971029,2.02997002997003,7.095904095904095,1.442247752247752,48.79055644355644,0.1253804194465357,12.89053462810916,11.946843940745502,-13.049104741412432,903.1596957673356,-208.50373319420575,BCC
Cr20.5Fe30.5Co16.8Ni20.3Cu11.9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.305,0.168,0.203,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.521,1.82812,1797.006,-1330.634210672,1.676,8.521,1.54648,57.069912,0.0906822231752177,13.000773762020396,4.371623540661222,1.2579800000000003,6802.737123894832,-266.1268421344,BCC+FCC
Al12.6Cr10.2Co31.2Ni37Cu9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.312,0.37,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.488,1.83644,1647.244,-1271.746721222,1.934,8.488,1.4740399999999998,54.52597,0.1122217732884309,11.98746237209849,8.371252979988869,-6.703391999999999,1710.591555924337,-254.3493442444,FCC
Al6.8Cr31.2Fe22.7Ni17Cu22.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.2269999999999999,0.0,0.17,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.045,1.79121,1734.378,-1248.965897425,1.533,8.045,1.52893,54.883365,0.1139475137947291,12.62616474012858,8.144237972867717,0.266595999999999,1903.57740486394,-249.793179485,BCC+FCC
Cr10.2Mn10.3Fe32.6Ni38.8Cu8.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.103,0.326,0.0,0.3879999999999999,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.712,1.82053,1742.5929999999998,-1352.519477025,1.817,8.712,1.5392799999999998,57.088438,0.1175305028492603,11.666886270409211,3.9674056532966064,-1.0418159999999994,7412.108170750324,-270.503895405,AM
Cr35.5Mn12.8Fe11.4Ni12.2Cu28.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.128,0.114,0.0,0.122,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.249,1.76324,1748.1960000000004,-1304.5854734650002,1.364,8.249,1.56245,56.874174,0.134147316037258,12.401983301741277,5.674891471049294,5.955992000000001,3851.0221948811786,-260.917094693,BCC
Al30Fe29.1Co9.3Ni12.5Cu19.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.093,0.125,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416,1.79202,1445.3480000000004,-1068.735862824,2.109,7.416,1.41252,49.300757,0.1226618098676192,12.615898645554813,11.113319698662806,-12.455528,1021.481664226706,-213.7471725648,BCC
Al37.6Cr22.8Fe12.2Ni10.1Cu17.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.122,0.0,0.1009999999999999,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385,1.72871,1466.088,-917.571456394,1.975,6.385,1.41382,45.735105,0.1265781809791876,12.442747133733118,13.750463959451524,-13.110023999999996,658.0843624358458,-183.5142912788,BCC
Al55.1Fe16.1Co7.9Ni10.4Cu10.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5509999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0789999999999999,0.104,0.1049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.847,1.7283999999999995,1266.877,-773.5759284879999,2.446,5.847,1.3286299999999998,41.290558,0.1331294107250534,10.766749935720796,12.580560757686394,-17.035623999999995,680.2751823606231,-154.7151856976,BCC
Cr23.6Mn14.4Co19.1Ni21.2Cu21.7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.144,0.0,0.191,0.212,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65,1.79126,1719.13,-1349.475810761,1.5470000000000002,8.65,1.54445,57.670729,0.1396667906125145,13.27263269699754,5.19934552879625,1.31172,4909.753813196957,-269.8951621522,FCC
Al19.6Fe17.1Co13.4Ni17.8Cu32.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.134,0.178,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.473,1.83029,1471.6020000000003,-1241.5995307070002,1.875,8.473,1.43239,53.580951,0.111952739582379,12.99245185135625,9.09955002279682,-7.425212000000001,1569.1023848974742,-248.31990614140005,FCC
Cr24.1Mn19.6Fe16.9Ni19.4Cu19.9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412412412412412,0.1961961961961962,0.1691691691691691,0.0,0.1941941941941941,0.1991991991991991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.307307307307306,1.7635335335335334,1722.7746246246247,-1308.6606959869869,1.5595595595595593,8.307307307307306,1.5584284284284284,56.82594894894894,0.1419675364582856,13.325839520293576,5.077850339843719,2.724854985115245,5168.146136628998,-261.7321391973974,AM
Al16.1Fe11.8Co29.1Ni35.7Cu7.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.291,0.357,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.419,1.8428,1593.3650000000002,-1246.317843867,2.088,8.419,1.45416,53.67581000000001,0.1048740196616873,12.173492709329777,8.462821783535155,-8.007432000000001,1699.7490591040544,-249.2635687734,FCC
Al11.3Cr14.5Fe24Co24.1Ni26.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.24,0.241,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.908,1.81342,1724.9230000000002,-1206.58380374,1.968,7.908,1.50365,53.513392,0.1079708460650373,12.989833789311568,8.479400126293992,-8.646700000000001,1806.6471305187545,-241.316760748,AM
Al27.7Fe13.4Co6.5Ni8.7Cu43.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767232767232767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1338661338661338,0.0649350649350649,0.0869130869130869,0.4375624375624375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.167832167832168,1.80995004995005,1358.5146353646355,-1172.699799842158,1.8391608391608392,8.167832167832168,1.398031968031968,51.67592007992008,0.1259128407234085,11.442083031861436,10.00116127370642,-11.880770578073276,1143.942601666436,-234.5399599684316,BCC
Cr17.8Mn18.4Fe19.9Co19.5Ni24.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781781781781782,0.1841841841841842,0.1991991991991992,0.1951951951951952,0.2432432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14114114114114,1.7773573573573571,1784.1720220220222,-1284.011380687688,1.821821821821822,8.14114114114114,1.5621921921921924,56.28805505505506,0.1373422233318404,13.328414478919182,3.9155843130630816,-4.345290235180126,8693.313266027517,-256.8022761375376,AM
Al9.3Cr10Co24.2Ni30.1Cu26.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.242,0.301,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.971,1.8472,1605.285,-1346.182564578,1.729,8.971,1.47487,56.413449,0.104500526314464,12.533295345970162,7.500873282813722,-2.8083720000000003,2227.6226060943154,-269.2365129156,FCC
Cr12.5Mn10.8Co30.8Ni34.5Cu11.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.108,0.0,0.308,0.345,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.982,1.82949,1724.834,-1385.487177357,1.761,8.982,1.52889,58.077497,0.1249641544603891,12.285811545800613,4.195673730987624,-1.2201400000000004,6979.11624269071,-277.0974354714,FCC
Cr12.4Mn22.3Fe13.4Co23.5Ni28.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238761238761238,0.2227772227772227,0.1338661338661338,0.2347652347652347,0.2847152847152847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333666333666335,1.781078921078921,1750.4726773226776,-1306.4078243326676,1.8761238761238763,8.333666333666335,1.5542057942057943,56.70223376623377,0.1451260596586385,12.97247099088187,3.82432450143989,-4.804733727810651,8869.787931699331,-261.2815648665336,AM
Mn6Fe15.2Co32.9Ni38.7Cu7.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599400599400599,0.1518481518481518,0.3286713286713287,0.3866133866133867,0.0729270729270729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26073926073926,1.865684315684316,1712.895254745255,-1415.4455911888112,1.9270729270729272,9.26073926073926,1.514765234765235,58.46856143856144,0.0841384392937582,11.46481601375783,2.475731024066623,-0.1327024623727921,18705.105915364777,-283.08911823776225,FCC
Al18.9Cr19.2Co9Ni11.4Cu41.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.1921921921921922,0.0,0.0,0.0900900900900901,0.1141141141141141,0.4144144144144144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23123123123123,1.7983483483483482,1504.219069069069,-1220.7869386036036,1.5825825825825826,8.23123123123123,1.45015015015015,53.43928528528529,0.1292109524963723,12.151428814761088,10.433374797067843,-6.159961763565366,1116.2917870659162,-244.15738772072072,BCC+FCC
Al31.2Cr43.3Fe9.1Co8Ni8.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.0,0.091,0.08,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.821999999999999,1.69847,1664.4879999999998,-878.125057594,1.879,5.821999999999999,1.47566,45.659581,0.1051282982835734,11.257737075359632,14.02109946532132,-12.47222,572.6469620728055,-175.62501151880002,BCC
Al15.1Fe36.4Co11.5Ni14.6Cu22.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.115,0.146,0.2239999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.324,1.82989,1558.205,-1240.8657608929998,1.927,8.324,1.4631599999999998,53.983367,0.0981218013491394,12.62147956439089,8.654841266982178,-4.804548,1684.969539241038,-248.1731521786,BCC
Mn5.4Fe50.8Co9Ni11Cu23.9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0539460539460539,0.5074925074925075,0.0899100899100899,0.1098901098901099,0.2387612387612387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.972027972027972,1.8448951048951048,1671.924225774226,-1382.521872872128,1.7612387612387612,8.972027972027972,1.5251448551448554,58.226395604395606,0.0781377532153084,10.832812436127025,3.2726761044336445,6.526540392674259,10114.284667294856,-276.5043745744256,BCC
Cr21.6Mn27.6Fe15Ni17.3Cu18.6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157842157842158,0.2757242757242757,0.1498501498501498,0.0,0.1728271728271728,0.1858141858141858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.195804195804197,1.7429470529470532,1699.236913086913,-1295.0130476593408,1.5984015984015985,8.195804195804197,1.562827172827173,56.68783116883117,0.1493027624624784,13.19167793393159,4.929196869105142,2.2764049137675526,5429.348408958734,-259.0026095318682,AM
Al30.7Cr21.4Fe17.3Ni14.2Cu16.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.173,0.0,0.142,0.1639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813,1.7489199999999998,1522.661,-997.636719709,1.929,6.813,1.43676,47.828099,0.1272078362366092,13.050229488255429,12.826795477256535,-12.071044000000002,793.1983622676119,-199.5273439418,BCC
Al5.7Cr13.5Fe32.5Co38.1Cu10.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1349999999999999,0.0,0.3249999999999999,0.3809999999999999,0.0,0.1019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131999999999998,1.8206999999999995,1740.4009999999998,-1257.1532423969998,1.82,8.131999999999998,1.5253799999999995,55.64287399999999,0.0895885595374766,11.634547486513728,6.629427523118602,-1.3591920000000004,2647.2651506890866,-251.4306484794,BCC
Al27.6Cr19Fe25.5Co12.2Ni15.7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.255,0.122,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.676,1.75564,1610.076,-990.914797785,2.0860000000000003,6.676,1.45825,47.971884,0.1209536704693164,13.025100692243615,12.337053258287163,-14.065919999999998,855.7722710070459,-198.182959557,BCC
Al18.6Cr14.8Fe30.5Ni24.3Cu11.7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861861861861861,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,0.3053053053053053,0.0,0.2432432432432432,0.1171171171171171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61061061061061,1.7915115115115112,1620.057907907908,-1142.3578453353352,1.9209209209209208,7.61061061061061,1.474154154154154,51.496172172172166,0.1180769231365511,12.912818385841492,10.422472370213695,-9.420323226129034,1188.7199129399432,-228.47156906706704,BCC+FCC
Al31.2Cr13.4Fe24.8Ni20.2Cu10.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116883116883117,0.0,0.0,0.0,0.0,0.0,0.0,0.1338661338661338,0.0,0.2477522477522477,0.0,0.2017982017982017,0.1048951048951048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.892107892107891,1.762157842157842,1514.5675824175823,-1002.7655382167832,2.072927072927073,6.892107892107891,1.429280719280719,47.71650349650349,0.1271116897820959,12.784704127188077,12.420945624472417,-14.120145588677058,828.6695116329913,-200.55310764335664,BCC
Al18.5Cr19.6Co17.1Ni21Cu23.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.171,0.21,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.988,1.79799,1577.7510000000002,-1190.841790085,1.751,7.988,1.46158,52.709907,0.1285747249656789,13.32702197906698,10.41452631961653,-7.342780000000001,1228.7232333914185,-238.168358017,BCC+FCC
Al36.2Fe19.2Co14Ni18.1Cu12.6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616383616383616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918081918081918,0.1398601398601398,0.1808191808191808,0.1258741258741259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.070929070929071,1.7807092907092907,1414.3997502497505,-1000.5693459350648,2.235764235764236,7.070929070929071,1.3904795204795206,47.323633366633366,0.1311388539090981,12.71867410887045,11.622266819571948,-14.815402379837948,941.5863551043786,-200.113869187013,BCC
Al17.8Cr23.4Fe9.2Co24.2Ni25.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.2339999999999999,0.0,0.092,0.242,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.391999999999999,1.78348,1697.2400000000002,-1119.209264764,1.944,7.391999999999999,1.4883,51.277592,0.1242750562260986,12.953563544148572,10.524335209610552,-11.17448,1169.4991628898797,-223.8418529528,BCC+FCC
Cr9.9Mn8.4Fe33.5Ni40.3Cu8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0839160839160839,0.3346653346653346,0.0,0.4025974025974025,0.0799200799200799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.763236763236762,1.8274925074925077,1746.4397102897103,-1358.5100927482515,1.821178821178821,8.763236763236762,1.537112887112887,57.15094905094905,0.1113517264653735,11.401149865593387,3.911405652363935,-0.9475359805030136,7452.173137463674,-271.70201854965035,FCC
Cr40.2Mn4.9Fe12.4Ni13Cu29.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.049,0.124,0.0,0.13,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.292,1.7789899999999998,1779.335,-1310.417968453,1.303,8.292,1.5611,56.895542,0.1230238997105847,11.625717465170691,5.852683430290333,6.601472,3393.983264157098,-262.0835936906,BCC
