index,Num_el,Li,Be,B,C,N,Na,Mg,Al,Si,P,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,La,Ce,Pr,Nd,Sm,Gd,Tb,Dy,Ho,Er,Tm,Yb,Hf,Ta,W,Re,Ir,Phase
Al22.123Cr23.474Co12.899Ni16.016Cu25.488,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22123,0.0,0.0,0.0,0.0,0.0,0.0,0.23474,0.0,0.0,0.12899,0.1601599999999999,0.25488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al23.25Cr24.408Co13.648Ni16.541Cu22.154,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324976750232497,0.0,0.0,0.0,0.0,0.0,0.0,0.2440775592244078,0.0,0.0,0.1364786352136478,0.1654083459165408,0.2215377846221538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al24.356Cr26.526Co14.755Ni17.738Cu16.625,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24356,0.0,0.0,0.0,0.0,0.0,0.0,0.26526,0.0,0.0,0.14755,0.1773799999999999,0.16625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al24.981Cr27.245Co15.249Ni18.324Cu14.201,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24981,0.0,0.0,0.0,0.0,0.0,0.0,0.27245,0.0,0.0,0.15249,0.18324,0.14201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al25.697Cr27.506Co15.772Ni18.865Cu12.161,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569674303256967,0.0,0.0,0.0,0.0,0.0,0.0,0.2750572494275057,0.0,0.0,0.1577184228157718,0.1886481135188648,0.1216087839121608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al25.851Cr28.344Co16.047Ni19.319Cu10.439,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25851,0.0,0.0,0.0,0.0,0.0,0.0,0.28344,0.0,0.0,0.16047,0.19319,0.10439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al26.371Cr28.593Co16.486Ni19.545Cu9.0049,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637102637102637,0.0,0.0,0.0,0.0,0.0,0.0,0.2859302859302859,0.0,0.0,0.1648601648601648,0.1954501954501954,0.09004909004909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al26.873Cr29.108Co16.57Ni19.467Cu7.9812,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687321498571988,0.0,0.0,0.0,0.0,0.0,0.0,0.2910823286586292,0.0,0.0,0.1657013256106048,0.1946715573724589,0.079812638501108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al24.067Cr25.639Co14.244Ni17.325Cu18.725,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24067,0.0,0.0,0.0,0.0,0.0,0.0,0.25639,0.0,0.0,0.14244,0.17325,0.18725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al22.806Cr24.129Co11.038Ni13.616Cu28.411,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22806,0.0,0.0,0.0,0.0,0.0,0.0,0.24129,0.0,0.0,0.11038,0.13616,0.28411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al21.902Cr22.649Co10.282Ni12.839Cu32.328,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21902,0.0,0.0,0.0,0.0,0.0,0.0,0.22649,0.0,0.0,0.10282,0.12839,0.32328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al11.849Cr24.491Co10.821Ni13.516Cu39.323,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11849,0.0,0.0,0.0,0.0,0.0,0.0,0.24491,0.0,0.0,0.10821,0.13516,0.39323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al18.851Cr19.238Co9.032Ni11.446Cu41.432,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885118851188512,0.0,0.0,0.0,0.0,0.0,0.0,0.1923819238192382,0.0,0.0,0.090320903209032,0.1144611446114461,0.4143241432414324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al17.09Cr17.504Co8.0484Ni10.557Cu46.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709010254061524,0.0,0.0,0.0,0.0,0.0,0.0,0.1750410502463014,0.0,0.0,0.0804844829068974,0.1055706334238005,0.468002808016848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al24.093Cr25.661Co11.639Ni14.245Cu24.361,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409324093240932,0.0,0.0,0.0,0.0,0.0,0.0,0.2566125661256612,0.0,0.0,0.1163911639116391,0.1424514245142451,0.2436124361243612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al25.335Cr26.859Co12.026Ni14.742Cu21.037,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533525335253352,0.0,0.0,0.0,0.0,0.0,0.0,0.2685926859268593,0.0,0.0,0.1202612026120261,0.1474214742147421,0.2103721037210372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al27.002Cr29.109Co12.807Ni15.643Cu15.439,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27002,0.0,0.0,0.0,0.0,0.0,0.0,0.29109,0.0,0.0,0.12807,0.15643,0.15439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al27.204Cr30.114Co13.342Ni16.112Cu13.228,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27204,0.0,0.0,0.0,0.0,0.0,0.0,0.3011400000000001,0.0,0.0,0.13342,0.16112,0.13228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al27.942Cr30.745Co13.631Ni16.242Cu11.44,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27942,0.0,0.0,0.0,0.0,0.0,0.0,0.30745,0.0,0.0,0.13631,0.16242,0.1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al27.876Cr31.29Co13.982Ni16.708Cu10.144,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27876,0.0,0.0,0.0,0.0,0.0,0.0,0.3129,0.0,0.0,0.13982,0.1670799999999999,0.10144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al28.584Cr31.653Co14.19Ni16.9Cu8.673,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28584,0.0,0.0,0.0,0.0,0.0,0.0,0.31653,0.0,0.0,0.1419,0.1689999999999999,0.08673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al26.292Cr27.964Co12.462Ni15.18Cu18.102,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26292,0.0,0.0,0.0,0.0,0.0,0.0,0.27964,0.0,0.0,0.12462,0.1518,0.18102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al24.73Cr26.352Co9.8172Ni12.001Cu27.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472995054009892,0.0,0.0,0.0,0.0,0.0,0.0,0.263519472961054,0.0,0.0,0.0981718036563926,0.12000975998048,0.270999458001084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al23.895Cr24.709Co9.2014Ni11.533Cu30.661,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389514337086022,0.0,0.0,0.0,0.0,0.0,0.0,0.2470914825488953,0.0,0.0,0.0920145520873125,0.1153306919841519,0.306611839671038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al14.776Cr26.423Co9.796Ni12.003Cu37.003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477585224147758,0.0,0.0,0.0,0.0,0.0,0.0,0.2642273577264227,0.0,0.0,0.0979590204097958,0.1200287997120028,0.3700262997370026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al16.72Cr22.655Co8.6119Ni10.885Cu41.129,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167198495213543,0.0,0.0,0.0,0.0,0.0,0.0,0.2265479610683504,0.0,0.0,0.0861182249359755,0.1088490203588167,0.4112862984233141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al18.842Cr19.263Co7.6067Ni9.8561Cu44.432,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884203768407536,0.0,0.0,0.0,0.0,0.0,0.0,0.1926303852607705,0.0,0.0,0.0760671521343042,0.0985611971223942,0.4443208886417772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al26.197Cr28.073Co10.104Ni12.528Cu23.098,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26197,0.0,0.0,0.0,0.0,0.0,0.0,0.28073,0.0,0.0,0.1010399999999999,0.12528,0.23098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al27.643Cr29.259Co10.629Ni12.921Cu19.547,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764327643276433,0.0,0.0,0.0,0.0,0.0,0.0,0.2925929259292593,0.0,0.0,0.1062910629106291,0.1292112921129211,0.1954719547195472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al29.119Cr31.564Co11.096Ni13.719Cu14.502,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29119,0.0,0.0,0.0,0.0,0.0,0.0,0.31564,0.0,0.0,0.11096,0.13719,0.14502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al30.167Cr32.367Co11.367Ni13.615Cu12.484,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30167,0.0,0.0,0.0,0.0,0.0,0.0,0.32367,0.0,0.0,0.11367,0.13615,0.12484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al30.595Cr33.165Co11.641Ni13.948Cu10.651,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30595,0.0,0.0,0.0,0.0,0.0,0.0,0.33165,0.0,0.0,0.11641,0.13948,0.10651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al30.807Cr33.824Co11.804Ni14.229Cu9.3356,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080712322849291,0.0,0.0,0.0,0.0,0.0,0.0,0.3382413529654118,0.0,0.0,0.1180404721618886,0.1422905691622766,0.0933563734254937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al30.944Cr34.306Co11.949Ni14.531Cu8.2708,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309437524499804,0.0,0.0,0.0,0.0,0.0,0.0,0.3430572555419556,0.0,0.0,0.1194890440876473,0.1453088375292997,0.0827073383412932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al28.377Cr30.63Co10.819Ni13.224Cu16.951,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837671623283767,0.0,0.0,0.0,0.0,0.0,0.0,0.3062969370306296,0.0,0.0,0.1081889181108188,0.1322386776132238,0.1695083049169508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al26.94Cr28.563Co8.6502Ni10.698Cu25.149,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693994612010776,0.0,0.0,0.0,0.0,0.0,0.0,0.2856294287411425,0.0,0.0,0.086501826996346,0.1069797860404279,0.2514894970210059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al25.695Cr26.787Co8.2806Ni10.294Cu28.943,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569510278041112,0.0,0.0,0.0,0.0,0.0,0.0,0.2678710714842859,0.0,0.0,0.0828063312253249,0.102940411761647,0.2894311577246309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al24.757Cr24.939Co7.7667Ni9.8575Cu32.68,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475695048609902,0.0,0.0,0.0,0.0,0.0,0.0,0.2493895012209975,0.0,0.0,0.0776668446663106,0.0985748028503942,0.3267993464013072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al16.514Cr25.701Co8.388Ni10.033Cu39.363,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1651416514165141,0.0,0.0,0.0,0.0,0.0,0.0,0.2570125701257013,0.0,0.0,0.083880838808388,0.1003310033100331,0.3936339363393634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC+FCC
Al28.77Cr30.214Co8.8896Ni10.864Cu21.262,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877011508046032,0.0,0.0,0.0,0.0,0.0,0.0,0.3021412085648342,0.0,0.0,0.0888963555854223,0.1086404345617382,0.2126208504834019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al30.414Cr31.586Co9.0774Ni11.083Cu17.839,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041418248509491,0.0,0.0,0.0,0.0,0.0,0.0,0.315861895171371,0.0,0.0,0.0907745446472678,0.1108306649839899,0.178391070346422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al31.18Cr34.071Co9.699Ni11.587Cu13.464,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117968820311796,0.0,0.0,0.0,0.0,0.0,0.0,0.3407065929340706,0.0,0.0,0.0969890301096988,0.1158688413115868,0.1346386536134638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al32.281Cr34.778Co9.7737Ni11.646Cu11.522,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228077403458175,0.0,0.0,0.0,0.0,0.0,0.0,0.347777565557041,0.0,0.0,0.097736315845789,0.1164591847857065,0.1152191934656457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al33.157Cr35.622Co9.9318Ni11.615Cu9.674,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315706631413262,0.0,0.0,0.0,0.0,0.0,0.0,0.3562207124414249,0.0,0.0,0.0993181986363972,0.1161502323004646,0.0967401934803869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al33.338Cr36.168Co9.973Ni12.024Cu8.4971,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333796666203333,0.0,0.0,0.0,0.0,0.0,0.0,0.3616796383203616,0.0,0.0,0.0997299002700997,0.1202398797601202,0.0849709150290849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al30.595Cr32.952Co9.4069Ni11.486Cu15.56,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3059503059503059,0.0,0.0,0.0,0.0,0.0,0.0,0.3295203295203294,0.0,0.0,0.094069094069094,0.1148601148601148,0.1556001556001555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al29.016Cr30.733Co7.5441Ni9.3843Cu23.322,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901617409704458,0.0,0.0,0.0,0.0,0.0,0.0,0.3073318439910639,0.0,0.0,0.0754414526487158,0.0938435630613783,0.2332213993283959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al27.535Cr29.112Co7.4113Ni9.1979Cu26.744,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753494493011014,0.0,0.0,0.0,0.0,0.0,0.0,0.2911194177611644,0.0,0.0,0.0741128517742964,0.0919788160423679,0.2674394651210697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al26.166Cr26.902Co7.1721Ni8.9585Cu30.801,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616610466441866,0.0,0.0,0.0,0.0,0.0,0.0,0.2690210760843043,0.0,0.0,0.0717212868851475,0.0895853583414333,0.3080112320449281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al30.818Cr32.425Co7.8293Ni9.5008Cu19.427,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081796918203082,0.0,0.0,0.0,0.0,0.0,0.0,0.3242496757503242,0.0,0.0,0.0782929217070782,0.095007904992095,0.1942698057301942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
Al32.068Cr33.818Co7.8837Ni9.6388Cu16.591,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320681603408017,0.0,0.0,0.0,0.0,0.0,0.0,0.3381816909084544,0.0,0.0,0.0788373941869709,0.0963884819424097,0.1659108295541477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC
